filename,original_filename,label,generic_name,generic_name_source,source,original_split,has_dosage_flag,quality_flag
ds2_train_P4235.jpg,P4235.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_train_2921.png,2921.png,Telfast,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_train_2856.png,2856.png,Sergel,Esomeprazole,source,ds1,train,False,ok
ds1_val_668.png,668.png,Rhinil,Cetirizine Hydrochloride,source,ds1,val,False,ok
ds1_train_2242.png,2242.png,Nexcap,Esomeprazole,source,ds1,train,False,ok
ds2_train_P4356.jpg,P4356.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_train_2437.png,2437.png,Odmon,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_170.png,170.png,Atrizin,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_val_87.png,87.png,Az,Azithromycin Dihydrate,source,ds1,val,False,ok
ds1_val_170.png,170.png,Candinil,Fluconazole,source,ds1,val,False,ok
ds2_train_P4500.jpg,P4500.jpg,gaba p,,unknown,ds2,train,False,ok
ds2_train_P3281.jpg,P3281.jpg,Emistat,,unknown,ds2,train,False,ok
ds1_train_35.png,35.png,Aceta,Paracetamol,source,ds1,train,False,ok
ds2_train_P1984.jpg,P1984.jpg,vofifew qel,,unknown,ds2,train,False,ok
ds1_train_2983.png,2983.png,Tridosil,Azithromycin Dihydrate,source,ds1,train,False,ok
ds1_train_864.png,864.png,Denixil,Clonazepam,source,ds1,train,False,ok
ds2_train_P3819.jpg,P3819.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_test_665.png,665.png,Rhinil,Cetirizine Hydrochloride,source,ds1,test,False,ok
ds1_test_730.png,730.png,Telfast,Fexofenadine Hydrochloride,source,ds1,test,False,ok
ds1_train_2659.png,2659.png,Rhinil,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds2_train_P3095.jpg,P3095.jpg,Algin,,unknown,ds2,train,False,ok
ds2_train_P1657.jpg,P1657.jpg,Calcor-D,,unknown,ds2,train,False,ok
ds1_val_65.png,65.png,Azithrocin,Azithromycin Dihydrate,source,ds1,val,False,ok
ds2_test_P0420.jpg,P0420.jpg,Utifos,,unknown,ds2,test,False,ok
ds2_test_P1034.jpg,P1034.jpg,Xyril,,unknown,ds2,test,False,ok
ds1_test_739.png,739.png,Telfast,Fexofenadine Hydrochloride,source,ds1,test,False,ok
ds1_train_2414.png,2414.png,Odmon,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_2989.png,2989.png,Tridosil,Azithromycin Dihydrate,source,ds1,train,False,ok
ds1_train_2997.png,2997.png,Tridosil,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_train_P2725.jpg,P2725.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds1_train_1352.png,1352.png,Fixal,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_test_606.png,606.png,Odmon,Montelukast Sodium,source,ds1,test,False,ok
ds2_train_P2317.jpg,P2317.jpg,Fenix-V,,unknown,ds2,train,False,ok
ds1_train_2157.png,2157.png,Montex,Montelukast Sodium,source,ds1,train,False,ok
ds2_test_P0467.jpg,P0467.jpg,Alatol,,unknown,ds2,test,False,ok
ds1_train_527.png,527.png,Bacmax,Baclofen,source,ds1,train,False,ok
ds2_train_P3652.jpg,P3652.jpg,Emistat,,unknown,ds2,train,False,ok
ds1_test_6.png,6.png,Aceta,Paracetamol,source,ds1,test,False,ok
ds1_test_748.png,748.png,Tridosil,Azithromycin Dihydrate,source,ds1,test,False,ok
ds1_train_348.png,348.png,Az,Azithromycin Dihydrate,source,ds1,train,False,ok
ds1_train_3052.png,3052.png,Vifas,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_train_3053.png,3053.png,Vifas,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_train_1596.png,1596.png,Ketoral,Ketoconazole (Tablet),source,ds1,train,False,ok
ds2_train_P4110.jpg,P4110.jpg,Fexofast,Fexofenadine Hydrochloride,auto,ds2,train,False,ok
ds2_test_P0021.jpg,P0021.jpg,Napa,Paracetamol,auto,ds2,test,False,ok
ds1_train_93.png,93.png,Alatrol,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_val_142.png,142.png,Beklo,Baclofen,source,ds1,val,False,ok
ds2_train_P2889.jpg,P2889.jpg,Cyclorox,,unknown,ds2,train,False,ok
ds1_train_1055.png,1055.png,Esoral,Esomeprazole,source,ds1,train,False,ok
ds1_test_590.png,590.png,Nizoder,Ketoconazole (Cream),source,ds1,test,False,ok
ds2_train_P1752.jpg,P1752.jpg,Cifaclav,,unknown,ds2,train,False,ok
ds2_test_P0037.jpg,P0037.jpg,Voligel,,unknown,ds2,test,False,ok
ds1_train_2419.png,2419.png,Odmon,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P2118.jpg,P2118.jpg,Montelm,,unknown,ds2,train,False,ok
ds1_train_1554.png,1554.png,Ketocon,Ketoconazole (Shampoo),source,ds1,train,False,ok
ds1_test_751.png,751.png,Trilock,Montelukast Sodium,source,ds1,test,False,ok
ds2_test_P0147.jpg,P0147.jpg,Clavutil,,unknown,ds2,test,False,ok
ds2_train_P1989.jpg,P1989.jpg,Nufw,,unknown,ds2,train,False,ok
ds1_train_1817.png,1817.png,M-Kast,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_123.png,123.png,Amodis,Metronidazole,source,ds1,train,False,ok
ds1_test_509.png,509.png,Monas,Montelukast Sodium,source,ds1,test,False,ok
ds1_train_602.png,602.png,Bicozin,Vitamin B Complex + Zinc,source,ds1,train,False,ok
ds2_train_P2491.jpg,P2491.jpg,Frenxit,,unknown,ds2,train,False,ok
ds1_val_531.png,531.png,Montex,Montelukast Sodium,source,ds1,val,False,ok
ds2_train_P3682.jpg,P3682.jpg,CBC,,unknown,ds2,train,False,ok
ds2_test_P0592.jpg,P0592.jpg,Ratinol,,unknown,ds2,test,False,ok
ds1_train_1084.png,1084.png,Etizin,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_train_1114.png,1114.png,Etizin,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds2_train_P4105.jpg,P4105.jpg,Tablet,,unknown,ds2,train,False,ok
ds2_train_P2384.jpg,P2384.jpg,Neuroxen,,unknown,ds2,train,False,ok
ds1_train_2307.png,2307.png,Nexum,Esomeprazole,source,ds1,train,False,ok
ds1_train_415.png,415.png,Backtone,Baclofen,source,ds1,train,False,ok
ds2_train_P1728.jpg,P1728.jpg,Sperm Core,,unknown,ds2,train,False,ok
ds1_train_3081.png,3081.png,Zithrin,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_train_P1618.jpg,P1618.jpg,Arth An,,unknown,ds2,train,False,ok
ds2_test_P0440.jpg,P0440.jpg,Telmidip,,unknown,ds2,test,False,ok
ds2_train_P3619.jpg,P3619.jpg,Retinol,,unknown,ds2,train,False,ok
ds2_test_P0257.jpg,P0257.jpg,Esover,,unknown,ds2,test,False,ok
ds1_val_760.png,760.png,Vifas,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds2_train_P3429.jpg,P3429.jpg,Diabetic,,unknown,ds2,train,False,ok
ds1_train_2459.png,2459.png,Omastin,Fluconazole,source,ds1,train,False,ok
ds2_train_P3069.jpg,P3069.jpg,Neuro-B,,unknown,ds2,train,False,ok
ds2_train_P3590.jpg,P3590.jpg,Injection,,unknown,ds2,train,False,ok
ds1_train_573.png,573.png,Beklo,Baclofen,source,ds1,train,False,ok
ds2_train_P3869.jpg,P3869.jpg,Sergel,Esomeprazole,auto,ds2,train,False,ok
ds2_test_P1106.jpg,P1106.jpg,Zimax,,unknown,ds2,test,False,ok
ds1_train_2342.png,2342.png,Nidazyl,Metronidazole,source,ds1,train,False,ok
ds1_train_237.png,237.png,Axodin,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_train_152.png,152.png,Amodis,Metronidazole,source,ds1,train,False,ok
ds1_train_2111.png,2111.png,Montene,Montelukast Sodium,source,ds1,train,False,ok
ds2_test_P0216.jpg,P0216.jpg,TRD Coutine,,unknown,ds2,test,False,ok
ds1_val_656.png,656.png,Renova,Paracetamol,source,ds1,val,False,ok
ds2_train_P3171.jpg,P3171.jpg,Omeprazole,,unknown,ds2,train,False,ok
ds1_train_2057.png,2057.png,Montair,Montelukast Sodium,source,ds1,train,False,ok
ds2_test_P0434.jpg,P0434.jpg,Zo.mups 20,,unknown,ds2,test,True,ok
ds2_train_P2335.jpg,P2335.jpg,Naporx,,unknown,ds2,train,False,ok
ds1_train_2585.png,2585.png,Provair,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_2604.png,2604.png,Renova,Paracetamol,source,ds1,train,False,ok
ds1_train_2486.png,2486.png,Opton,Esomeprazole,source,ds1,train,False,ok
ds1_val_284.png,284.png,Exium,Esomeprazole,source,ds1,val,False,ok
ds1_train_1957.png,1957.png,Metro,Metronidazole,source,ds1,train,False,ok
ds2_train_P3075.jpg,P3075.jpg,Algin,,unknown,ds2,train,False,ok
ds2_train_P3799.jpg,P3799.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds1_test_211.png,211.png,Denixil,Clonazepam,source,ds1,test,False,ok
ds1_train_452.png,452.png,Baclofen,Baclofen,source,ds1,train,False,ok
ds2_test_P1108.jpg,P1108.jpg,Revital,,unknown,ds2,test,False,ok
ds1_train_2907.png,2907.png,Tamen,Paracetamol,source,ds1,train,False,ok
ds1_train_884.png,884.png,Diflu,Fluconazole,source,ds1,train,False,ok
ds2_train_P3335.jpg,P3335.jpg,Ceftriaxone,,unknown,ds2,train,False,ok
ds1_train_2323.png,2323.png,Nidazyl,Metronidazole,source,ds1,train,False,ok
ds2_test_P0225.jpg,P0225.jpg,Duoblock,,unknown,ds2,test,False,ok
ds1_train_862.png,862.png,Denixil,Clonazepam,source,ds1,train,False,ok
ds2_train_P1347.jpg,P1347.jpg,Etorix,,unknown,ds2,train,False,ok
ds1_test_557.png,557.png,Napa,Paracetamol,source,ds1,test,False,ok
ds2_train_P3189.jpg,P3189.jpg,Aropen,,unknown,ds2,train,False,ok
ds1_test_608.png,608.png,Odmon,Montelukast Sodium,source,ds1,test,False,ok
ds1_train_1138.png,1138.png,Exium,Esomeprazole,source,ds1,train,False,ok
ds2_train_P1659.jpg,P1659.jpg,Esprazo,,unknown,ds2,train,False,ok
ds1_train_2484.png,2484.png,Opton,Esomeprazole,source,ds1,train,False,ok
ds2_train_P1792.jpg,P1792.jpg,Ginoba,,unknown,ds2,train,False,ok
ds2_test_P0973.jpg,P0973.jpg,Nystat,,unknown,ds2,test,False,ok
ds1_train_26.png,26.png,Aceta,Paracetamol,source,ds1,train,False,ok
ds2_train_P3804.jpg,P3804.jpg,Vancomycin,,unknown,ds2,train,False,ok
ds1_train_585.png,585.png,Beklo,Baclofen,source,ds1,train,False,ok
ds2_train_P1174.jpg,P1174.jpg,Delfnj,,unknown,ds2,train,False,ok
ds2_test_P0109.jpg,P0109.jpg,Pregan,,unknown,ds2,test,False,ok
ds1_train_2028.png,2028.png,Monas,Montelukast Sodium,source,ds1,train,False,ok
ds2_train_P2781.jpg,P2781.jpg,Deromax estam,,unknown,ds2,train,False,ok
ds1_val_748.png,748.png,Tridosil,Azithromycin Dihydrate,source,ds1,val,False,ok
ds2_train_P2515.jpg,P2515.jpg,Calcor-D,,unknown,ds2,train,False,ok
ds1_train_2254.png,2254.png,Nexcap,Esomeprazole,source,ds1,train,False,ok
ds1_val_93.png,93.png,Bacaid,Baclofen,source,ds1,val,False,ok
ds2_train_P2501.jpg,P2501.jpg,Nexe,,unknown,ds2,train,False,ok
ds2_train_P3243.jpg,P3243.jpg,Paloxi,,unknown,ds2,train,False,ok
ds2_train_P2470.jpg,P2470.jpg,Frenxit,,unknown,ds2,train,False,ok
ds2_train_P2761.jpg,P2761.jpg,E-cap,,unknown,ds2,train,False,ok
ds1_train_2211.png,2211.png,Napa,Paracetamol,source,ds1,train,False,ok
ds2_train_P1821.jpg,P1821.jpg,Nufw,,unknown,ds2,train,False,ok
ds1_val_155.png,155.png,Bicozin,Vitamin B Complex + Zinc,source,ds1,val,False,ok
ds2_train_P4423.jpg,P4423.jpg,Capsule,,unknown,ds2,train,False,ok
ds1_train_1847.png,1847.png,Maxima,Esomeprazole,source,ds1,train,False,ok
ds1_train_267.png,267.png,Azithrocin,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_test_P0401.jpg,P0401.jpg,Diaryl,,unknown,ds2,test,False,ok
ds1_train_976.png,976.png,Disopan,Clonazepam,source,ds1,train,False,ok
ds1_train_1962.png,1962.png,Metsina,Metronidazole,source,ds1,train,False,ok
ds1_val_54.png,54.png,Axodin,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds2_train_P3830.jpg,P3830.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_train_342.png,342.png,Az,Azithromycin Dihydrate,source,ds1,train,False,ok
ds1_train_238.png,238.png,Axodin,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_train_P2937.jpg,P2937.jpg,Algin,,unknown,ds2,train,False,ok
ds2_train_P1510.jpg,P1510.jpg,Dexter 30,,unknown,ds2,train,True,ok
ds1_test_392.png,392.png,Ketoral,Ketoconazole (Tablet),source,ds1,test,False,ok
ds2_test_P0019.jpg,P0019.jpg,HPR DS,,unknown,ds2,test,False,ok
ds2_train_P3882.jpg,P3882.jpg,Histacin,,unknown,ds2,train,False,ok
ds1_train_729.png,729.png,Cetisoft,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds2_train_P4849.jpg,P4849.jpg,Cefuroxime,,unknown,ds2,train,False,ok
ds1_test_601.png,601.png,Odmon,Montelukast Sodium,source,ds1,test,False,ok
ds2_test_P0462.jpg,P0462.jpg,Adora,,unknown,ds2,test,False,ok
ds1_train_1173.png,1173.png,Fenadin,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds1_train_824.png,824.png,Dancel,Ketoconazole (Shampoo),source,ds1,train,False,ok
ds2_train_P1720.jpg,P1720.jpg,Neuro B,,unknown,ds2,train,False,ok
ds2_train_P2562.jpg,P2562.jpg,Algin,,unknown,ds2,train,False,ok
ds1_val_187.png,187.png,Cetisoft,Cetirizine Hydrochloride,source,ds1,val,False,ok
ds1_val_767.png,767.png,Vifas,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds1_train_141.png,141.png,Amodis,Metronidazole,source,ds1,train,False,ok
ds1_train_61.png,61.png,Ace,Paracetamol,source,ds1,train,False,ok
ds2_test_P0600.jpg,P0600.jpg,Disopan,Clonazepam,auto,ds2,test,False,ok
ds2_train_P2472.jpg,P2472.jpg,Pronex,,unknown,ds2,train,False,ok
ds2_train_P4909.jpg,P4909.jpg,o2 inhalation,,unknown,ds2,train,True,ok
ds2_train_P3296.jpg,P3296.jpg,Meropenem,,unknown,ds2,train,False,ok
ds1_train_610.png,610.png,Bicozin,Vitamin B Complex + Zinc,source,ds1,train,False,ok
ds2_train_P2780.jpg,P2780.jpg,Alcef,,unknown,ds2,train,False,ok
ds1_test_240.png,240.png,Disopan,Clonazepam,source,ds1,test,False,ok
ds1_train_503.png,503.png,Baclon,Baclofen,source,ds1,train,False,ok
ds1_train_1419.png,1419.png,Flexibac,Baclofen,source,ds1,train,False,ok
ds1_train_613.png,613.png,Bicozin,Vitamin B Complex + Zinc,source,ds1,train,False,ok
ds1_val_339.png,339.png,Fixal,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds1_train_2893.png,2893.png,Tamen,Paracetamol,source,ds1,train,False,ok
ds2_train_P4101.jpg,P4101.jpg,Tablet,,unknown,ds2,train,False,ok
ds2_train_P3890.jpg,P3890.jpg,Cefaclav,,unknown,ds2,train,False,ok
ds1_train_1907.png,1907.png,Maxpro,Esomeprazole,source,ds1,train,False,ok
ds2_test_P0341.jpg,P0341.jpg,Azibact,,unknown,ds2,test,False,ok
ds1_train_2432.png,2432.png,Odmon,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_685.png,685.png,Candinil,Fluconazole,source,ds1,train,False,ok
ds2_train_P4973.jpg,P4973.jpg,metro,Metronidazole,auto,ds2,train,False,ok
ds1_test_426.png,426.png,Leptic,Clonazepam,source,ds1,test,False,ok
ds1_train_1505.png,1505.png,Flugal,Fluconazole,source,ds1,train,False,ok
ds2_train_P3703.jpg,P3703.jpg,Capsule,,unknown,ds2,train,False,ok
ds2_train_P3564.jpg,P3564.jpg,Injection,,unknown,ds2,train,False,ok
ds1_train_1070.png,1070.png,Esoral,Esomeprazole,source,ds1,train,False,ok
ds2_test_P0547.jpg,P0547.jpg,K-flex,,unknown,ds2,test,False,ok
ds2_train_P4943.jpg,P4943.jpg,napa,Paracetamol,auto,ds2,train,False,ok
ds1_train_2470.png,2470.png,Omastin,Fluconazole,source,ds1,train,False,ok
ds1_train_1731.png,1731.png,Lucan-R,Fluconazole,source,ds1,train,False,ok
ds1_val_701.png,701.png,Rozith,Azithromycin Dihydrate,source,ds1,val,False,ok
ds1_train_2182.png,2182.png,Napa Extend,Paracetamol,source,ds1,train,False,ok
ds2_test_P0903.jpg,P0903.jpg,AC PR,,unknown,ds2,test,False,ok
ds1_train_1152.png,1152.png,Exium,Esomeprazole,source,ds1,train,False,ok
ds2_train_P5377.jpg,P5377.jpg,filmet,Metronidazole,auto,ds2,train,False,ok
ds1_test_137.png,137.png,Bacmax,Baclofen,source,ds1,test,False,ok
ds1_test_169.png,169.png,Canazole,Fluconazole,source,ds1,test,False,ok
ds2_train_P3329.jpg,P3329.jpg,Ketorolac,,unknown,ds2,train,False,ok
ds1_val_445.png,445.png,Lumona,Montelukast Sodium,source,ds1,val,False,ok
ds2_train_P4028.jpg,P4028.jpg,Normal,,unknown,ds2,train,False,ok
ds2_train_P3788.jpg,P3788.jpg,Nasal,,unknown,ds2,train,False,ok
ds1_train_1463.png,1463.png,Flexilax,Baclofen,source,ds1,train,False,ok
ds2_train_P4089.jpg,P4089.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_train_2392.png,2392.png,Nizoder,Ketoconazole (Cream),source,ds1,train,False,ok
ds1_train_2346.png,2346.png,Nidazyl,Metronidazole,source,ds1,train,False,ok
ds1_val_541.png,541.png,Napa Extend,Paracetamol,source,ds1,val,False,ok
ds1_test_226.png,226.png,Diflu,Fluconazole,source,ds1,test,False,ok
ds1_train_1281.png,1281.png,Filmet,Metronidazole,source,ds1,train,False,ok
ds1_train_1271.png,1271.png,Fexo,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_train_P2071.jpg,P2071.jpg,Delfroz,,unknown,ds2,train,False,ok
ds1_test_775.png,775.png,Zithrin,Azithromycin Dihydrate,source,ds1,test,False,ok
ds2_train_P4587.jpg,P4587.jpg,nintoin sr,,unknown,ds2,train,False,ok
ds1_train_2848.png,2848.png,Sergel,Esomeprazole,source,ds1,train,False,ok
ds1_train_2829.png,2829.png,Rozith,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_train_P4986.jpg,P4986.jpg,napa,Paracetamol,auto,ds2,train,False,ok
ds2_train_P5065.jpg,P5065.jpg,abicon max,,unknown,ds2,train,False,ok
ds2_train_P4350.jpg,P4350.jpg,Fexofenadinee,,unknown,ds2,train,False,ok
ds1_train_682.png,682.png,Candinil,Fluconazole,source,ds1,train,False,ok
ds2_train_P3037.jpg,P3037.jpg,D-cap,,unknown,ds2,train,False,ok
ds1_val_481.png,481.png,Metro,Metronidazole,source,ds1,val,False,ok
ds2_test_P0190.jpg,P0190.jpg,Rosuva 5,,unknown,ds2,test,True,ok
ds2_train_P2534.jpg,P2534.jpg,Clonapex,,unknown,ds2,train,False,ok
ds2_train_P2002.jpg,P2002.jpg,xinc B,,unknown,ds2,train,False,ok
ds2_train_P3222.jpg,P3222.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds2_train_P3786.jpg,P3786.jpg,Micoral gel,,unknown,ds2,train,False,ok
ds2_test_P0005.jpg,P0005.jpg,Rivotril,Clonazepam,auto,ds2,test,False,ok
ds2_train_P3527.jpg,P3527.jpg,Emistat,,unknown,ds2,train,False,ok
ds1_train_733.png,733.png,Cetisoft,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_val_738.png,738.png,Telfast,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds1_val_69.png,69.png,Azithrocin,Azithromycin Dihydrate,source,ds1,val,False,ok
ds1_test_355.png,355.png,Flexibac,Baclofen,source,ds1,test,False,ok
ds2_train_P2891.jpg,P2891.jpg,Reef-Dx,,unknown,ds2,train,False,ok
ds2_train_P1284.jpg,P1284.jpg,Don A,,unknown,ds2,train,False,ok
ds1_test_466.png,466.png,Maxima,Esomeprazole,source,ds1,test,False,ok
ds2_train_P3665.jpg,P3665.jpg,Napa,Paracetamol,auto,ds2,train,False,ok
ds2_train_P2261.jpg,P2261.jpg,Algin,,unknown,ds2,train,False,ok
ds1_train_2149.png,2149.png,Montex,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_2189.png,2189.png,Napa Extend,Paracetamol,source,ds1,train,False,ok
ds1_train_694.png,694.png,Candinil,Fluconazole,source,ds1,train,False,ok
ds1_test_209.png,209.png,Dancel,Ketoconazole (Shampoo),source,ds1,test,False,ok
ds1_train_2522.png,2522.png,Progut,Esomeprazole,source,ds1,train,False,ok
ds1_train_2669.png,2669.png,Rhinil,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_val_318.png,318.png,Fexo,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds1_val_86.png,86.png,Az,Azithromycin Dihydrate,source,ds1,val,False,ok
ds2_train_P3045.jpg,P3045.jpg,Algin,,unknown,ds2,train,False,ok
ds1_test_449.png,449.png,Lumona,Montelukast Sodium,source,ds1,test,False,ok
ds1_train_1628.png,1628.png,Ketotab,Ketoconazole (Tablet),source,ds1,train,False,ok
ds2_train_P3684.jpg,P3684.jpg,CRP,,unknown,ds2,train,False,ok
ds2_train_P2651.jpg,P2651.jpg,Gavisus,,unknown,ds2,train,False,ok
ds1_val_570.png,570.png,Nexum,Esomeprazole,source,ds1,val,False,ok
ds1_test_718.png,718.png,Sergel,Esomeprazole,source,ds1,test,False,ok
ds1_val_399.png,399.png,Ketoral,Ketoconazole (Tablet),source,ds1,val,False,ok
ds2_train_P3022.jpg,P3022.jpg,Esprazo,,unknown,ds2,train,False,ok
ds1_train_727.png,727.png,Cetisoft,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds1_train_298.png,298.png,Azyth,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_test_P0035.jpg,P0035.jpg,Dextal,,unknown,ds2,test,False,ok
ds1_train_1953.png,1953.png,Metro,Metronidazole,source,ds1,train,False,ok
ds2_test_P1002.jpg,P1002.jpg,Vildamet,,unknown,ds2,test,False,ok
ds2_train_P1787.jpg,P1787.jpg,Rofip,,unknown,ds2,train,False,ok
ds2_train_P2195.jpg,P2195.jpg,Sperm Core,,unknown,ds2,train,False,ok
ds1_val_751.png,751.png,Trilock,Montelukast Sodium,source,ds1,val,False,ok
ds2_train_P1390.jpg,P1390.jpg,Tab. Esotid,,unknown,ds2,train,False,ok
ds2_train_P2304.jpg,P2304.jpg,Rex,,unknown,ds2,train,False,ok
ds1_train_2374.png,2374.png,Nizoder,Ketoconazole (Cream),source,ds1,train,False,ok
ds2_train_P2799.jpg,P2799.jpg,Top,,unknown,ds2,train,False,ok
ds2_train_P1146.jpg,P1146.jpg,Neurolin,,unknown,ds2,train,False,ok
ds1_train_1231.png,1231.png,Fexofast,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_train_P3201.jpg,P3201.jpg,Fexofenadine,,unknown,ds2,train,False,ok
ds2_train_P5294.jpg,P5294.jpg,filmet,Metronidazole,auto,ds2,train,False,ok
ds1_test_586.png,586.png,Nidazyl,Metronidazole,source,ds1,test,False,ok
ds1_val_281.png,281.png,Exium,Esomeprazole,source,ds1,val,False,ok
ds1_train_2665.png,2665.png,Rhinil,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds2_train_P1481.jpg,P1481.jpg,Arth A Max,,unknown,ds2,train,False,ok
ds1_train_1979.png,1979.png,Metsina,Metronidazole,source,ds1,train,False,ok
ds2_train_P4284.jpg,P4284.jpg,Cefaclav,,unknown,ds2,train,False,ok
ds1_train_36.png,36.png,Aceta,Paracetamol,source,ds1,train,False,ok
ds2_test_P0457.jpg,P0457.jpg,Napa,Paracetamol,auto,ds2,test,False,ok
ds2_train_P1947.jpg,P1947.jpg,Maxpro,Esomeprazole,auto,ds2,train,False,ok
ds2_train_P3895.jpg,P3895.jpg,Histacin,,unknown,ds2,train,False,ok
ds1_train_2119.png,2119.png,Montene,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_2990.png,2990.png,Tridosil,Azithromycin Dihydrate,source,ds1,train,False,ok
ds2_train_P4045.jpg,P4045.jpg,Fexofast,Fexofenadine Hydrochloride,auto,ds2,train,False,ok
ds1_val_569.png,569.png,Nexcap,Esomeprazole,source,ds1,val,False,ok
ds1_train_2666.png,2666.png,Rhinil,Cetirizine Hydrochloride,source,ds1,train,False,ok
ds2_train_P1493.jpg,P1493.jpg,Nabumef,,unknown,ds2,train,False,ok
ds1_train_1714.png,1714.png,Leptic,Clonazepam,source,ds1,train,False,ok
ds1_train_3025.png,3025.png,Trilock,Montelukast Sodium,source,ds1,train,False,ok
ds1_train_2171.png,2171.png,Napa Extend,Paracetamol,source,ds1,train,False,ok
ds1_train_472.png,472.png,Baclofen,Baclofen,source,ds1,train,False,ok
ds1_val_261.png,261.png,Esoral,Esomeprazole,source,ds1,val,False,ok
ds1_test_561.png,561.png,Nexcap,Esomeprazole,source,ds1,test,False,ok
ds1_train_2552.png,2552.png,Progut,Esomeprazole,source,ds1,train,False,ok
ds1_val_296.png,296.png,Fenadin,Fexofenadine Hydrochloride,source,ds1,val,False,ok
ds1_train_2153.png,2153.png,Montex,Montelukast Sodium,source,ds1,train,False,ok
ds2_test_P0227.jpg,P0227.jpg,Clavutil,,unknown,ds2,test,False,ok
ds1_test_529.png,529.png,Montene,Montelukast Sodium,source,ds1,test,False,ok
ds1_train_1580.png,1580.png,Ketoral,Ketoconazole (Tablet),source,ds1,train,False,ok
ds2_train_P4137.jpg,P4137.jpg,Tablet,,unknown,ds2,train,False,ok
ds1_train_1261.png,1261.png,Fexo,Fexofenadine Hydrochloride,source,ds1,train,False,ok
ds2_train_P3743.jpg,P3743.jpg,Norsol,,unknown,ds2,train,False,ok
ds1_train_550.png,550.png,Bacmax,Baclofen,source,ds1,train,False,ok
ds1_train_640.png,640.png,Canazole,Fluconazole,source,ds1,train,False,ok
ds2_train_P2467.jpg,P2467.jpg,Trevox,,unknown,ds2,train,False,ok
ds2_test_P0878.jpg,P0878.jpg,Calboral-DX,,unknown,ds2,test,False,ok
ds2_test_P0187.jpg,P0187.jpg,Nexemig,,unknown,ds2,test,False,ok
ds1_train_2998.png,2998.png,Tridosil,Azithromycin Dihydrate,source,ds1,train,False,ok
ds1_train_567.png,567.png,Beklo,Baclofen,source,ds1,train,False,ok
ds1_val_686.png,686.png,Rivotril,Clonazepam,source,ds1,val,False,ok
ds2_train_P4359.jpg,P4359.jpg,Billi,,unknown,ds2,train,False,ok
ds2_test_P0016.jpg,P0016.jpg,Escilex,,unknown,ds2,test,False,ok
ds2_train_P2658.jpg,P2658.jpg,Flux,,unknown,ds2,train,False,ok
ds2_train_P2468.jpg,P2468.jpg,Nervoprx,,unknown,ds2,train,False,ok
ds1_train_1142.png,1142.png,Exium,Esomeprazole,source,ds1,train,False,ok
ds2_train_P2630.jpg,P2630.jpg,Plagrin,,unknown,ds2,train,False,ok
ds2_test_P0722.jpg,P0722.jpg,Dexter,,unknown,ds2,test,False,ok
